,0,1,2,3,4,5,6,7,8,9
0,0.0006840081387966927,0.009867667136309943,0.004075255119493654,0.005885672640735652,0.03354617927847089,0.036116652670231446,0.0004578815609361936,0.0012920727882801929,0.003398481904687504,0.0030129166185480956
1,0.0017099596051770583,-0.009168288312466612,0.0018143603767121798,-0.015415017427425199,0.010667080387373639,0.02554361974569358,0.0024376453323276814,-0.00011914703505380361,0.003774999825048888,0.004371648289043028
2,0.008224555149934986,0.005698028630639354,0.019963231972870317,0.030038953986308327,0.029593309116916103,0.028572368704872904,0.015985369271931376,0.01895788263358324,0.013551346564951511,0.015047856136673188
3,0.006138520585761906,0.01923763677674221,0.019389707132329535,0.03857944845020424,0.025691321502174902,0.03391497840534134,0.015098442319202578,0.016322268925208085,0.023214092893786054,0.014168795238612645
4,0.00023890360487954093,0.004560622579373862,0.010307416426299698,0.007043978181748942,-0.007547796456222621,0.002747636175672377,-0.006803000239795038,-0.005161154988152221,0.0015751144758311166,-0.0023934622945663633
5,0.004069609348348713,-0.0004659298278236121,0.003701408520395265,0.0001696808315622099,0.0038405547785200604,0.004624323218894978,-0.0047758442094333435,-0.004264041110882692,0.006336250801834524,-0.003075405835681763
6,0.0028418882004165764,0.006609375658480181,0.006060293889661547,0.0012498008462889232,-0.000769215883921856,0.0008942256499081709,0.002981272508635866,0.0021111681673138573,0.015588344638646461,0.0010240083832036215
7,-0.00020992838729396585,-0.005947632730045345,-0.003257562913144496,-0.0048222368807534985,0.0013598894933179694,-0.00597433105874115,-0.002619872222695066,-0.004497822468117009,-0.0006189418544450681,-0.0013054002792363475
8,0.002253539748659928,0.010331923142917535,-0.011413001907836649,0.0036785241713408537,-0.005513749223708311,0.005945739450621119,0.0001198683081493554,-0.0048255313478390086,0.014562552913635327,0.0006429973151831914
9,0.010138004147708216,0.018145005798616578,0.007917583082020504,0.03516826698235209,0.014057728520511058,0.014135635335589626,0.015405420402239502,0.015169543323436039,0.018124445549087247,0.011079536245308075
10,0.008819759586330066,0.0182457852143819,0.0059181857228501455,0.035352799881322006,0.01895916652845274,-0.0030289227877827486,0.016932901818675412,0.016731693915009588,0.01770493559284158,0.012777142387448037
11,0.003890467565941004,0.00906641588275145,-0.002252575512385613,0.009786120444297861,0.012556879897921352,-0.008548426701037566,0.0077302527608596565,0.0061667398749801206,0.001964281646301535,0.00567891265715814
12,0.0074692334399359475,0.006687283715383898,0.006034284446017757,0.00624681464121089,0.005859853722342302,0.005669543947075809,0.00657798775822745,0.006805637724458066,0.008705096790643093,0.0035318422034035617
13,0.0034347297677710456,0.023299542038616068,0.0021481595920550683,0.013488381601128155,0.014587726929276259,0.007024601111773027,0.006584947447461978,0.005821533503844876,0.0015853087620710353,0.0048523029405452694
14,0.0024391203278198367,0.01745323544664441,0.005780371254060236,0.013091374686496042,0.021695337125876048,0.028534882702515276,0.004882685667895809,0.00466592288187926,0.0019838735093921714,0.003935726502595393
15,0.004856577532085141,0.008688899828616186,0.017696230268868258,0.00283066293454114,0.01219937284654414,0.013933009574089435,0.006420871940353352,0.005400912492135477,0.0031952197514365406,0.00588853473834116
16,0.009929235324935979,0.023729948604057645,0.01927178208205176,0.0373764678530943,0.041128908468482564,0.024101571762971896,0.02395962544902858,0.027730499651282967,0.012245395461300006,0.018451152141162892
17,0.010031393590867445,0.02890484658866748,0.03185553192408219,0.04567168285891202,0.02873449947806226,0.01255415334167476,0.02176395646007098,0.025503175894670684,0.014453316952607544,0.01618514548026589
18,0.003297329805136043,0.013451506524898123,0.007121690251001848,0.014893301091740052,0.025535645403790396,0.026797657805079526,0.001076696318964062,0.0022856519462091524,-0.007762496329660938,0.0033470506593972285
19,0.004369474694271895,0.008295938521847375,0.005195540172959494,0.007343573067324912,0.012134207718730465,0.03359862289441298,0.0007295758113685762,0.0046535219443269715,0.003767010797487244,0.00033592393223338263
20,0.0024818056582580524,0.007065750702358936,0.017178508116725492,0.004453663841790769,0.010240984630455049,0.009137461248837533,0.0004875871218613867,0.0029017540394069147,0.0007476455597672238,-9.939713963363211e-05
21,0.003609216802827841,0.028370928842339525,0.0095866519230647,0.019714582275445695,0.023213109592993296,0.039802017105393495,0.0005290383176963891,0.003142259752900476,0.002474454643912636,0.0024097873961325122
22,0.004735103772830908,0.0027548038862489736,0.008398210733160095,-0.005424702721542066,-0.012565235946454797,-0.009006263727359229,0.002397133700354083,0.0017665437002896169,0.0017812445311129778,0.0024703623198848793
23,0.009689534321504824,0.03297196075009898,0.013055151014212427,0.048599834290059825,0.03209008725963092,0.023369060899673832,0.01781364744261254,0.023732817107605192,0.010139312125486001,0.01396208693546763
24,0.012133754714513527,0.02288294123320303,0.014173363671457918,0.04021463201853051,0.01900292680974296,0.01236116364717173,0.01929617683095904,0.0211372776521983,0.012233032423714848,0.01621124514182051
