0,1,2,3,4,5,6,7,8,9
897.49,1236.59,711.44,549.87,529.34,734.38,3041.18,4917.33,7161.99,1479.61
900.62,1217.74,693.31,550.8,526.82,721.31,3023.39,4808.48,7093.0,1454.36
901.93,1212.08,704.76,557.29,523.67,718.52,3021.91,4775.35,7132.59,1444.26
899.58,1197.0,691.88,552.65,524.3,707.95,2995.23,4903.14,7210.9,1434.16
900.62,1215.85,701.9,551.73,526.82,712.96,3035.25,5021.45,7487.46,1454.36
907.15,1204.54,695.7,554.82,527.77,715.74,3035.25,5028.55,7453.11,1449.31
909.76,1206.43,714.31,556.67,531.55,728.82,3112.31,4993.06,7450.2,1444.26
885.23,1251.67,716.69,560.69,528.71,723.53,3122.69,5033.29,7304.64,1474.56
891.75,1247.3,712.88,558.53,525.24,746.9,3096.01,5016.72,7277.86,1479.61
894.62,1237.86,711.44,560.07,530.29,739.94,3137.51,4988.33,7256.9,1469.51
892.01,1243.52,722.42,558.84,528.08,737.72,3130.1,5026.19,7306.97,1474.56
881.83,1247.3,720.99,556.36,524.3,732.15,3162.7,5035.65,7272.91,1484.66
873.74,1268.06,743.89,553.58,518.94,731.6,3162.7,5064.05,7085.72,1514.96
869.57,1271.83,754.87,552.96,517.36,719.64,3103.42,5004.89,7068.84,1520.01
871.65,1279.38,755.34,552.04,523.67,722.7,3104.9,5019.09,7163.16,1525.06
893.05,1298.25,770.61,558.22,530.92,737.44,3227.92,5040.39,7261.55,1535.16
894.88,1281.26,762.98,557.6,530.6,733.82,3220.5,5030.92,7248.75,1525.06
886.79,1285.04,765.36,549.56,529.34,719.36,3183.45,4988.33,7302.6,1520.01
882.88,1285.04,771.57,546.16,523.67,709.07,3193.83,5000.16,7132.88,1530.11
878.18,1268.06,758.68,530.71,520.83,710.46,3084.16,4983.59,7074.08,1514.96
873.74,1275.6,759.16,527.31,517.68,688.76,3056.0,4976.49,7379.46,1520.01
863.3,1281.26,770.61,520.2,506.33,679.02,3070.82,5009.62,7111.92,1530.11
875.31,1271.83,770.13,530.71,517.68,682.92,3057.48,5011.99,7306.97,1540.21
888.36,1277.49,766.79,530.71,525.87,706.28,3116.76,5356.09,7537.53,1555.36
886.01,1302.02,770.13,527.62,516.42,720.47,3115.28,5353.65,7448.45,1565.46
879.74,1351.08,758.21,525.76,528.08,709.34,3152.33,5520.03,7351.22,1626.06
866.96,1337.87,747.23,512.78,523.35,703.78,3250.15,5407.48,7279.89,1610.91
872.18,1364.29,793.52,514.95,542.27,729.65,3362.78,5466.2,7395.18,1646.25
865.39,1337.87,780.63,513.4,536.28,721.58,3370.19,5566.52,7281.06,1610.91
881.05,1343.54,727.19,515.87,554.56,712.96,3244.22,5478.43,7562.86,1590.71
892.27,1351.08,723.85,512.47,557.09,701.55,3230.88,5578.75,7678.14,1631.11
