0,1,2,3,4,5,6,7,8,9
529.6133585,16537.25032893,275.56035,4392.92976205,1159.97506934,1125.96749704,14700.64547618,9008.26641197,1243.8685,2226.53533234
533.59755356,16572.89095464,278.39916,4504.193473800001,1143.61502112,1146.48746544,14725.64657393,9008.26641197,1265.1975,2260.78972207
529.32877313,16572.89095464,291.02697,4462.46958189,1123.12525199,1124.25749967,14775.64876942,8978.82763285,1216.7225,2255.89623782
544.12721195,16608.53158035,320.1003,4530.02254974,1135.67325014,1180.42433627,14675.64437843,9008.26641197,1207.0275,2246.10926933
537.01257791,16679.81283177,325.9737,4426.70624597,1162.75468918,1196.9981569,14775.64876942,9037.7051911,1190.546,2260.78972207
1412.82843377,2471.06367437,798.52885717,4748.5359349,1268.68804638,669.05456714,304.23544897,429.85790875,5060.06367868,762.62377556
1405.45715499,2522.57168254,794.40342556,4720.82074462,1277.99951828,672.01124768,307.40978918,430.94158415,5123.74088452,765.58887577
1422.65680549,2527.85455518,802.39644931,4711.58234786,1275.6716502999998,661.0292914,327.4582537,433.47016008,5162.40204521,760.25169538
1430.02808427,2489.55372858,786.66824128,4767.01272842,1315.24540588,651.73686685,339.98854402,438.52731195,5194.24064813,757.87961521
1417.74261963,2564.17430453,766.55676215,4914.82707659,1413.01586083,639.91014471,326.62290101,452.25386702,5182.86971852,772.11209625
4109.03647908,843.25099224,285.28524391,336.47543474,2097.56984774,2558.77234102,1157.19684514,2832.41266755,43.0,3541.03911073
3987.34578335,853.85792296,285.28524391,336.47543474,2093.78557224,2568.37253739,1128.7866232000001,2894.4363026,42.85,3466.7761601999996
3968.50256873,881.7011161,286.23778229,336.47543474,2015.93761913,2625.97371566,1150.96045496,2837.11142778,42.88,3474.39287307
3878.05513854,871.09418538,290.52420499,338.09700310000005,1961.33592979,2548.53213155,1088.59655312,2787.30456933,42.83,3383.57821956
4010.80862479,865.79072002,284.80897472,334.85386638,1989.98830143,2554.93226247,1104.88046083,2838.05117983,44.94,3371.27429876
283.85643635,969.32240323,1499.80874967,45.24,1078.54903561,809.7005468,1189.91547661,1118.88677948,334.85386638,636.6414852
276.23612933,958.91556761,1484.65916634,45.54,1043.55595736,827.4693147999999,1164.79852724,1083.32079079,326.74602458,619.87200111
274.33105258,957.42887681,1484.65916634,43.99,1052.91054263,839.6853428,1188.34566728,1082.35954785,322.69210368,617.17690545
