0,1,2,3,4,5,6,7,8,9
0.0075472056353831,-0.0190880419582675,-0.0203850519556771,0.0120608656844707,0.0004916823830924,0.0037825104199784,-0.0020181641562375,0.0,0.0001292073133134,0.0125555563704384
0.0082366620658786,0.0953581771164846,-0.0033068292475331,0.0057708321734954,0.0523495935903683,-0.0099597693120565,0.0402561779105674,0.0098940736451984,0.0074656029587698,-0.0033082184187578
-0.0022396425935045,-0.0265061110366935,-0.0063291350516472,-0.0090834646023516,-0.0349691512073393,-0.0280347021179805,0.0602440608650063,-0.0155920947598362,-0.0216483922529091,-0.0178310816430724
0.0265502320941206,0.0576921961105214,0.012931894458565,0.0241765514408518,0.0416332595586652,0.0141155909072812,0.0264438485494271,0.0267810226776421,0.044343502621495993,0.0335391671817717
0.0021810259463603,-0.0025620137456434,-0.0080233262940625,0.006054508908705999,0.0766864007416661,0.025764783957713,0.0781246361168621,-0.0069783953814623,0.0051266132913232,0.0007246377128686
-0.0029090929606838,0.0225972262271954,0.0014205668871447,0.0100100935951008,0.0171623246556622,0.0177408948036297,0.0147021433937073,0.0180435151939348,0.0017445487290572,0.0093728155517935
-0.0206041137320314,0.0881127614271273,-0.0015785322930490001,0.0130617332962899,0.0240372809639808,0.047886294000642995,0.058268908123976004,0.002747254475139,-0.0146738696163977,-0.0151846735383172
0.0096190160827016,-0.0255854954340239,0.006613155891717,0.0256225197146084,0.0385129055839961,-0.0075271553090634,0.0675299627598962,0.095434875857856,0.010056652952941999,-0.0029186449029516
0.0211301121961904,-0.0077403095542885,-0.0085106896679088,-0.0271967034320499,-0.0119602754629717,-0.0188430878014798,-0.0057361533955249,0.0950834481402771,-0.0094251404595828,-0.0154642256975816
0.0368052865725361,0.0015097598036524,0.0234642393349675,0.0684938629277924,0.0555156511024037,0.0108109161042158,0.0353227209461683,0.0951040154906368,0.058364196132052,0.0414303437611458
0.0247095618865524,0.0320247916628213,0.0058578863362992,-0.020060108032526003,0.0005057529504695,-0.0286318126743272,0.0078359469860198,-0.0346127892590062,0.0138390049435335,0.0031988653543821
-0.0061203863273235,0.0122395470484066,-0.0086446972434792,0.04224687008473799,0.10079950433026401,0.003681550407673,0.13548082274707599,0.0335813296523439,-0.00035246431663699996,0.0017727357948635
0.0289095763212521,-0.0233635992127978,0.0360852122641608,0.04535845181051901,-0.0233563629126223,-0.010157058696698999,-0.009669696617959,0.0493305852197019,-0.0083781244094529,0.0220713110803267
-0.0073162946906841,0.0694992860825141,0.03699232884557,0.0837115648104469,0.0414769040258171,0.0346591918946841,0.0200407508834459,0.0954887671786721,0.0248111030224071,0.0147896074939173
0.0,-0.0461356868697162,-0.00752209535485,-0.0673457034531717,-0.1015021500522461,0.0404095383378768,-0.0139862419747398,-0.0326707822895486,-0.0300386306687325,-0.0439707956629451
