,0,1,2,3,4,5,6,7,8,9
0,0.00034089440320802286,4.8427353616946796e-05,6.352503242350024e-05,0.00022937855190612437,1.2436770100526143e-05,8.15994827761299e-06,0.00021566361675268964,9.688692393242253e-05,7.09245503177579e-05,0.00015803173518183413
1,4.8427353616946796e-05,0.001048320239566039,0.0002477270596149601,0.00010530360236987172,8.047902869859332e-05,7.51148263997679e-05,3.780415900925046e-05,9.200430394381591e-05,8.927713733807736e-05,2.123451820308926e-05
2,6.352503242350024e-05,0.0002477270596149601,0.0005074901479815518,6.123366450681608e-05,0.00010563778534430806,4.9362481524878794e-05,8.125284482838142e-05,0.0001038336703873534,9.856666899330401e-05,0.00010132200733918356
3,0.00022937855190612437,0.00010530360236987172,6.123366450681607e-05,0.0003603939747568748,3.6674123173083185e-05,2.682673442863011e-05,0.00019562724116126522,0.00011033303417631346,8.009814006131594e-05,0.00012062149015683898
4,1.2436770100526143e-05,8.047902869859332e-05,0.00010563778534430806,3.6674123173083185e-05,0.00013115492667197342,5.982940790747503e-05,5.4846423688197275e-05,5.325696186150647e-05,6.372028087436471e-05,4.67700241105967e-05
5,8.15994827761299e-06,7.51148263997679e-05,4.9362481524878794e-05,2.682673442863011e-05,5.982940790747503e-05,0.00015180658841180796,-1.8409231623436678e-05,1.3980945881710884e-05,3.1650605338244845e-05,4.183337503426993e-06
6,0.00021566361675268964,3.780415900925046e-05,8.125284482838142e-05,0.00019562724116126522,5.4846423688197275e-05,-1.8409231623436678e-05,0.0011206931484121286,6.907068989905049e-05,0.0003166988436164346,0.0003965741779674718
7,9.688692393242253e-05,9.200430394381591e-05,0.0001038336703873534,0.00011033303417631346,5.325696186150647e-05,1.3980945881710884e-05,6.907068989905049e-05,0.000530498190723293,4.8038566587859945e-05,9.594840801357465e-05
8,7.09245503177579e-05,8.927713733807736e-05,9.856666899330401e-05,8.009814006131594e-05,6.372028087436471e-05,3.1650605338244845e-05,0.0003166988436164346,4.8038566587859945e-05,0.0011376072714691806,0.0002734409556112341
9,0.00015803173518183413,2.123451820308926e-05,0.00010132200733918356,0.00012062149015683898,4.67700241105967e-05,4.183337503426993e-06,0.0003965741779674718,9.594840801357465e-05,0.0002734409556112341,0.001254570571327836
