0,1,2,3,4,5,6,7,8,9
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
600760,600150,600732,600188,000301,002475,600026,600183,600009,601006
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
601628,601006,600875,601318,001979,601838,601998,000651,601319,001965
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300832,000999,000661,601816,600276,002180,600018,601881,688009,300442
300454,600845,601808,688126,600588,688012,000999,600150,000733,688008
300454,600845,601808,688126,600588,688012,000999,600150,000733,688008
300454,600845,601808,688126,600588,688012,000999,600150,000733,688008
300454,600845,601808,688126,600588,688012,000999,600150,000733,688008
