0,1,2,3,4,5,6,7,8,9
-0.0006082421755074782,0.0004480960909459854,-0.0003679707837368959,0.01842370705666831,0.001254844641825266,0.031779694922516775,0.010845056396083469,-0.0022503857586319963,0.004256694148742128,0.0032041964330148205
0.0055488117048756455,0.009264742351775702,0.006371953567641111,-0.016585300116724787,0.006883379753301703,0.0009601951915874287,0.01851774402860708,0.0070239880762895494,0.004291381573847613,0.005477899341329499
0.015376065509143463,0.01772715730052095,0.0057643912986738615,0.036255643881473634,0.01620240225116994,0.07535717198690421,0.06688808621005114,0.014521513282416066,-0.0033659240363804344,0.011188133229185056
0.009652616027643954,0.014049015601452755,0.00796228341868644,0.049535005154876285,0.0125463224598331,0.06937756245264738,0.04052820931107523,0.0169389483272733,0.006821968682868605,0.010160734444674151
-0.009745437439007344,-0.0077182933852647535,-0.0005396157656652038,0.038815193002626376,-0.007087975403033239,0.024579292128858968,0.016966476347395627,0.009993657521552835,-0.01426129815879484,-0.00439275874336148
-0.006750938478521353,0.001854407349064629,0.0007381419133479682,0.009095237734218544,-0.0021354129167795986,0.04917992744365217,0.023722097037014462,0.011655452552078132,-0.01489362223822906,0.0002946572708870535
-0.010641706802796018,0.003368077201466741,-0.003097983218386814,0.034533659539376545,0.003073436557493958,0.04468893999134824,0.029015581021297712,0.0222274697629471,-0.01637383065739207,0.002413038535920293
-0.005374862601978072,-0.003181220291350965,-0.004857259916092904,0.016405346964316274,-0.004265505185233774,0.042563891182118764,0.01339764510463022,0.039341307458152064,-0.008374099119069188,-0.003794545643513785
0.005744492338407543,-0.013700044030513964,-0.0039517736647126525,0.015459381290940174,-0.010951709773748852,0.0189261544511937,0.0013303629671534724,0.03360042929307106,-0.022547091793955885,-0.012009807135192509
0.010244806742697496,0.025279472418261714,0.001954936106324155,0.04492597878916468,0.016331413924138758,0.0923514522466234,0.023170708318651218,0.04053428619922235,-0.0022960734041747016,0.02130812545268317
0.033031225861172554,0.02708772171915796,0.005862506186329356,0.05555951006252186,0.025809618932774645,0.04324725971225934,0.017723313019624744,0.037127485944058194,0.005928720915056123,0.025615892168146196
0.011547732394510036,-0.001516759967566104,0.00038238173197620333,0.01683519291026481,-0.001125735930096473,-0.02743138361155976,-0.002840676944068869,0.02319533423832433,-0.013929559526612524,0.002273548680105249
0.02049292775501211,-0.0044370910332548535,-0.00014888476900890848,0.00678713764184628,-0.0013007979738585249,-0.005895179296778807,-0.025404285254451816,-0.001113306731137206,-0.02144055960604665,-0.002660262905655338
0.005336650030729256,0.00874979541918118,-0.0013719586507421105,0.013005114447031323,0.006660613330442214,-0.011153177749025371,-0.017288899270140226,-0.024146139020271996,-0.02487891102520568,0.008926927259397347
0.013628369231555276,0.019636265526362613,0.004760630151552663,0.014115767871972534,0.019831221387712542,0.015359214441759255,0.0009630283131980199,-0.03141994632506122,-0.012470555086880764,0.017781846879963766
0.012999804671963298,0.012983668587231337,0.0007304562029390162,0.02093025619863622,0.007323317399221047,0.0120925487109332,0.01151657444576622,-0.011659057990124642,-0.008758869861751672,0.00876435788830818
