returns
0.0135552718851705
0.011709720572739836
-0.0009175764559742972
-0.016280659211798453
-0.0058305808301909005
-0.004949209463574816
0.007803535537548593
0.0005190326577995345
-0.009242087149125045
0.014611443667296354
0.006019333446082433
0.03830268302170273
0.030996463523212173
-0.02836422686891846
-0.02988463516704652
-0.00567070334777038
-0.00786944679070136
0.009009371823370289
0.014085359119657479
-0.012320849029954326
0.06066293436024958
0.017477161396517567
-0.018621996180420243
0.0045406400345735995
0.018132650875973398
0.0021589677069495977
-0.01162214127254316
-0.0031651799564470246
0.0010712582099863058
0.0012541688333700318
-0.00557880336084771
0.010946737771727201
0.0056913277797934
-0.00388029603424559
0.0014740760868143699
-0.02065763129085737
-0.01394567714851675
0.00315406326650878
-0.0050082093622429505
-0.00170538986359136
-0.012836859370050717
0.015579851032810843
0.02566232778939506
0.006972938861375666
-0.008956619649207237
-0.0016477417641645854
0.004402146422848535
-0.012604244646235722
0.004296076208861392
-0.021658945710312103
0.016023182530288962
0.012378865238549341
0.0008037940819355974
-0.011841046669989906
0.024531119601034684
-0.017506189341566305
0.002227456334824162
-0.011496932624943694
-0.006485591968768403
0.003667070220603809
-0.022852098127035276
0.0007274491355943749
-0.011239857014005601
-0.006801294412405824
